+----------------------+------------------------------------------------------------+-------------------------------------------------+--------------------------------+--------+
|          ID          |                            NAME                            |                     FAMILY                      |          PRODUCT IDS           | STATUS |
| fd826gevi7d0ihae0okj | lamp-v20220103                                             | lamp                                            | f2euh9et842inbbq685i,          | READY  |
|                      |                                                            |                                                 | f2ejhp5stk2d82k7ljeb           |        |
| fd826honb8s0i1jtt6cg | ubuntu-20-04-lts-v20231009                                 | ubuntu-2004-lts                                 | f2em7kqmv1b3dtvtfb3p           | READY  |
| fd827b91d99psvq5fjit | lamp-1579613975                                            | lamp                                            | f2eloje2q7i56ra04m6b           | READY  |
| fd828eho3d0gurb99o08 | postgreprof-postgres-pro-enterprise-database-13-v20220609  | postgreprof-postgres-pro-enterprise-database-13 | f2eljdebmhcgslt120av,          | READY  |
|                      |                                                            |                                                 | f2e30ed9mcqtnsh96e8e           |        |
| fd8296vcofoglgepi6jk | redmine-v20211227                                          | redmine                                         | f2e5b1rav9jvff5m0ti2,          | READY  |
|                      |                                                            |                                                 | f2e0dielkout4htkle62           |        |
| fd829evbnnfr0f8sjrod | lamp-v20230116                                             | lamp                                            | f2e9fl55fqler8dfkbf4,          | READY  |
|                      |                                                            |                                                 | f2ef99438t9gmvae5ir1           |        |
| fd82ahs6v2ta787nbckp | nat-instance-ubuntu-22-04-lts-v20230901                    | nat-instance-ubuntu-2204                        | f2eun0kh7rb3r8drqjnq,          | READY  |
|                      |                                                            |                                                 | f2eu40gj1b9r7clt6fqg           |        |
| fd82b8qen6p7dri7kpi7 | ubuntu-20-04-lts-vgpu-v20211201                            | ubuntu-2004-lts-vgpu                            | f2ei7n4jb1nh9snbk8qt           | READY  |
| fd82blt4rqqq82ehgdma | fedora-35-v20230703                                        | fedora-35                                       | f2e3up6d1detm2k3rh3c           | READY  |
| fd82celfes79pi2o4uo1 | wordpress-v20220905                                        | wordpress                                       | f2eeaj1nss2eg4rmhddd,          | READY  |
|                      |                                                            |                                                 | f2er5d1rpg1psq16o2gc           |        |
| fd82cmur6ud15nlfud2u | almalinux-v20231106                                        | almalinux-8                                     | f2eb9t73a7fcnii6rs8o           | READY  |
| fd82cvpq5ve82jbilve4 | bitrix-1c-centos-7-v20220905                               | bitrix                                          | f2eclhr0m4f1ronug8le,          | READY  |
|                      |                                                            |                                                 | f2euv1kekdgvc0jrpaet           |        |
| fd82d9mref0p62tbo6mk | ubuntu-18-04-lts-vgpu-v20220704                            | ubuntu-1804-lts-vgpu                            | f2ectpd7t8bg7f3odsgr           | READY  |
| fd82d9ufmet8fqarfuro | wordpress-v20230508                                        | wordpress                                       | f2erbabblrlpss5o24ec,          | READY  |
|                      |                                                            |                                                 | f2emjomb63oc6ddm7lqt           |        |
| fd82dbf0a3nj4hi8r8b5 | wordpress-v20230522                                        | wordpress                                       | f2e31iilaaog1nearcfq,          | READY  |
|                      |                                                            |                                                 | f2evk8eq52rdu3dev6ra           |        |
| fd82ffe4gk0s1eih507s | almalinux-v20210929                                        | almalinux-8                                     | f2egn4ii2n8tcdv46v3f           | READY  |
| fd82fjb1vi8gmpsn6ga0 | drupal-8-v20231113                                         | drupal                                          | f2e0nqp29rd94agcpigm,          | READY  |
|                      |                                                            |                                                 | f2e9esqtllqgfb8o95al           |        |
| fd82fnsvr0bgt1fid7cl | nat-instance-ubuntu-18-04-lts-v20220523                    | nat-instance-ubuntu                             | f2emsa0gs72c2sgshe9b,          | READY  |
|                      |                                                            |                                                 | f2es2f4ng3bm1aq9an7o           |        |
| fd82ggoutn47gutf6cku | fedora-34-v20221121                                        | fedora-34                                       | f2ebe34r43hmlsd39no1           | READY  |
| fd82hvagcm80p9c3ouhe | usergate-5-0-1606804581                                    |                                                 | f2e25susbrv1h75kidab           | READY  |
| fd82i0ap0n3v9littk76 | opensuse-15-4-v20231030                                    | opensuse-15-4                                   | f2ecf3fokjcq920d1psa           | READY  |
| fd82iah5e8clqns5tle1 | ubuntu-20-04-lts-gpu-a100-v20230130                        | ubuntu-2004-lts-a100                            | f2ef6vunlokvfcilentu           | READY  |
| fd82ihqhrao680u9mcs8 | ubuntu-16-04-lts-v20230828                                 | ubuntu-1604-lts                                 | f2entqq6l8h6pr5irof0           | READY  |
| fd82jn4574age5v7eop3 | ubuntu-22-04-lts-vgpu-v13-v20231013                        | ubuntu-2204-lts-vgpu-v13                        | f2ef6aaran4p0d4fd06r           | READY  |
